现在 /t 86	  。/w], [现在/t, 时间/n, 
当时 /t 52	  。/w], [当时/t, 美/b, 菜
今天 /t 34	 什么/ryv, 今天/t, 他/rr, 
晚上 /t 31	  是因为/c, 晚上/t, 的/ude1
刚才 /t 30	 着/uzhe, 刚才/t, 所见/c, 
最近 /t 23	 , [“/w, 最近/t, 你/rr, 
朝 /t 21	 , 一面/n, 朝/tg, 正式/ad
凌晨 /t 20	  ？/w], [凌晨/t, 三/m, 点
目前 /t 18	  自己/rr, 目前/t, 仍/d, 处
夜里 /t 14	 , 半/mq, 夜里/t, 拼命/d, 
昨天 /t 14	 , 和/cc, 昨天/t, 一样/uyy
今晚 /t 12	  。/w], [今晚/t, 美/b, 菜
三月 /t 10	  。/w], [三月/t, 五/m, 日
先前 /t 10	  ，/w], [先前/t, 发生/v, 
年前 /t 9	 c, 三/m, 年前/t, 一样/uyy
上次 /t 9	 n, 比/p, 上次/t, 缓和/v, 
早上 /t 8	 n, 至/p, 早上/t, 五/m, 点
下次 /t 8	 , 准备/v, 下次/t, 的/ude1
后来 /t 8	 , 知道/v, 后来/t, 结局/n, 
白天 /t 7	 n, 找/v, 白天/t, 的/ude1
未来 /t 7	 过/uguo, 未来/t, 的/ude1
往后 /t 7	 地/ude2, 往后/t, 滑/v, 。
平日 /t 7	 , 他/rr, 平日/t, 的/ude1
当晚 /t 6	 [圣诞节/t, 当晚/t, ，/w], 
下午 /t 6	 p, 上/f, 下午/t, 的/ude1
平时 /t 6	  。/w], [平时/t, 会/v, 将
晚 /t 6	 。/w], [今晚/t, 美/b, 菜
傍晚 /t 5	  隔天/nz, 傍晚/t, 又/d, 会
当天 /t 5	 , 他/rr, 当天/t, 晚上/t, 
将来 /t 5	 的/ude1, 将来/t, 之类/rz,
十二月 /t 5	 , 进入/v, 十二月/t, 了/ule,
明天 /t 5	 , 子/ng, 明天/t, 他/rr, 
深夜 /t 5	 v, 在/p, 深夜/t, 煮/v, 宵
清 /t 5	 , 抵达/v, 清/tg, 洲/ng,
当初 /t 5	  。/w], [当初/t, 在/p, 听
来时 /t 5	 , 店里/n, 来时/t, 的/ude1
七月 /t 4	  。/w], [七月/t, 十/m, 日
星期六 /t 4	 的/ude1, 星期六/t, 约会/vi,
春天 /t 3	 , 年/qt, 春天/t, 结婚/vi,
以往 /t 3	 , 和/cc, 以往/t, 有/vyou
昨晚 /t 3	 那家伙/nz, 昨晚/t, 没/d, 回
往常 /t 3	  [如同/v, 往常/t, 一般/ad,
今夜 /t 3	 , 女人/n, 今夜/t, 在/p, “
如今 /t 3	 , 他/rr, 如今/t, 早已/d, 
今年 /t 3	  。/w], [今年/t, 迈入/v, 
上周 /t 3	 n, 比/p, 上周/t, 多/a, 了
中午 /t 3	  隔天/nz, 中午/t, ，/w], 
去年 /t 3	  [我/rr, 去年/t, 才/d, 来
清晨 /t 2	 , 将近/d, 清晨/t, 五/m, 点
往日 /t 2	  回忆起/v, 往日/t, 住在/v, 
明日 /t 2	  。/w], [明日/t, 进行/vn,
半夜 /t 2	 学生/nnt, 半夜/t, 在/p, 道
二月 /t 2	  进入/v, 十二月/t, 了/ule,
早晨 /t 2	  隔天/nz, 早晨/t, ，/w], 
顷刻间 /t 1	 , [在/p, 顷刻间/t, 就/d, 成
饭后 /t 1	 , 吃完/v, 饭后/t, ，/w], 
中旬 /t 1	  [九月/t, 中旬/t, ，/w], 
星期日 /t 1	 是/vshi, 星期日/t, ，/w], 
此后 /t 1	  。/w], [此后/t, ，/w], 
楚 /t 1	 记不清/vl, 楚/tg, 。/w],
会后 /t 1	 , 大概/d, 会后/t, 悔/vg, 
周一 /t 1	 i, 一/m, 周一/t, 次/qv, 
今后 /t 1	  [那么/c, 今后/t, 就/d, 绝
刹那间 /t 1	  ，/w], [刹那间/t, 慎介/nr,
星期一 /t 1	 的/ude1, 星期一/t, ，/w], 
年内 /t 1	 , [一/m, 年内/t, 因/p, 交
今日 /t 1	 的/ude1, 今日/t, 才/d, 决
生前 /t 1	 n, 绘/v, 生前/t, 一模一样/a
昏 /t 1	  将近/d, 黄昏/t, 的/ude1
刹时 /t 1	  ，/w], [刹时/t, 笼罩/v, 
午后 /t 1	 [这个/rz, 午后/t, 阳光/n, 
儿时 /t 1	 模特/nnt, 儿时/t, 期/qv, 
从前 /t 1	 是/vshi, 从前/t, ，/w], 
星期四 /t 1	 是/vshi, 星期四/t, ，/w], 
忌日 /t 1	 , 周年/q, 忌日/t, 过去/vf,
春 /t 1	 的/ude1, 春/tg, 。/w],
圣诞节 /t 1	  。/w], [圣诞节/t, 当晚/t, 
眼下 /t 1	  ，/w], [眼下/t, 全都/d, 
昨 /t 1	 , [“/w, 昨/tg, 天刑警/n
周二 /t 1	 i, 一/m, 周二/t, 、/w, 三
现阶段 /t 1	 是/vshi, 现阶段/t, 也/d, 没
九月 /t 1	  。/w], [九月/t, 中旬/t, 
黄昏 /t 1	 , 将近/d, 黄昏/t, 的/ude1
